index,category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
4873,General,polygon-ecosystem,2023-11-18 21:15:07,2023,45,18798,ARPA,0.05155,0.050223,-0.0257419980601358,33.78
4874,General,polygon-ecosystem,2023-11-25 21:14:10,2023,46,18798,ARPA,0.050223,0.05142,0.0238337016904606,33.05
4875,General,polygon-ecosystem,2023-12-02 21:22:31,2023,47,18798,ARPA,0.05142,0.051474,0.0010501750291714,33.16
4876,General,polygon-ecosystem,2023-12-09 21:16:49,2023,48,18798,ARPA,0.051474,0.053982,0.0487236274624082,21.81
4877,General,polygon-ecosystem,2023-12-16 21:17:58,2023,49,18798,ARPA,0.053982,0.051191,-0.0517024193249602,21.9
4878,General,polygon-ecosystem,2023-12-23 21:20:31,2023,50,18798,ARPA,0.051191,0.05377,0.0503799496005156,29.83
4879,General,polygon-ecosystem,2023-12-30 21:20:11,2023,51,18798,ARPA,0.05377,0.05581,0.0379393713966896,28.37
4880,General,polygon-ecosystem,2023-02-18 22:36:17,2023,6,18173,RocketX exchange,0.064614,0.082774,0.2810536416256537,34.69
4881,General,polygon-ecosystem,2023-02-25 22:35:22,2023,7,18173,RocketX exchange,0.082774,0.084516,0.0210452557566384,35.04
4882,General,polygon-ecosystem,2023-03-04 22:38:53,2023,8,18173,RocketX exchange,0.084516,0.077979,-0.0773463012920629,31.09
4883,General,polygon-ecosystem,2023-03-11 22:35:35,2023,9,18173,RocketX exchange,0.077979,0.072992,-0.0639531155824004,32.62
4884,General,polygon-ecosystem,2023-03-18 22:34:36,2023,10,18173,RocketX exchange,0.072992,0.076127,0.0429499123191582,32.73
4885,General,polygon-ecosystem,2023-03-25 22:38:24,2023,11,18173,RocketX exchange,0.076127,0.057539,-0.2441709249018088,30.84
4886,General,polygon-ecosystem,2023-04-01 23:40:10,2023,12,18173,RocketX exchange,0.057539,0.053778,-0.0653643615634613,27.6
4887,General,polygon-ecosystem,2023-04-08 23:40:52,2023,13,18173,RocketX exchange,0.053778,0.108322,1.0142437427944513,30.34
4888,General,polygon-ecosystem,2023-04-15 23:32:25,2023,14,18173,RocketX exchange,0.108322,0.161517,0.4910821439781391,32.56
4889,General,polygon-ecosystem,2023-04-22 23:29:55,2023,15,18173,RocketX exchange,0.161517,0.124746,-0.2276602462898642,31.15
4890,General,polygon-ecosystem,2023-04-29 23:29:30,2023,16,18173,RocketX exchange,0.124746,0.123296,-0.0116236191942025,27.84
4891,General,polygon-ecosystem,2023-05-06 23:31:09,2023,17,18173,RocketX exchange,0.123296,0.099503,-0.1929746301583182,28.62
4892,General,polygon-ecosystem,2023-05-27 18:59:17,2023,20,18173,RocketX exchange,0.076018,0.08398,0.1047383514430792,15.63
4893,General,polygon-ecosystem,2023-06-04 18:07:33,2023,21,18173,RocketX exchange,0.08398,0.103733,0.2352107644677304,19.75
4894,General,polygon-ecosystem,2023-06-11 16:33:57,2023,22,18173,RocketX exchange,0.103733,0.079885,-0.2298979109830045,23.18
4895,General,polygon-ecosystem,2023-06-17 21:38:19,2023,23,18173,RocketX exchange,0.079885,0.081144,0.0157601552231332,25.11
4896,General,polygon-ecosystem,2023-06-24 21:38:54,2023,24,18173,RocketX exchange,0.081144,0.084682,0.0436014985704426,26.39
4897,General,polygon-ecosystem,2023-07-01 21:36:42,2023,25,18173,RocketX exchange,0.084682,0.09264,0.0939751068704093,26.54
4898,General,polygon-ecosystem,2023-07-08 21:37:36,2023,26,18173,RocketX exchange,0.09264,0.087055,-0.0602871329879102,26.64
4899,General,polygon-ecosystem,2023-07-15 21:40:10,2023,27,18173,RocketX exchange,0.087055,0.231335,1.657343058985699,26.09
4900,General,polygon-ecosystem,2023-07-22 21:30:37,2023,28,18173,RocketX exchange,0.231335,0.334347,0.4452936218038774,30.08
4901,General,polygon-ecosystem,2023-07-29 21:55:12,2023,29,18173,RocketX exchange,0.334347,0.281155,-0.1590922006179209,27.64
4902,General,polygon-ecosystem,2023-08-05 21:19:20,2023,30,18173,RocketX exchange,0.281155,0.358233,0.2741477121160927,25.82
4903,General,polygon-ecosystem,2023-08-12 21:17:13,2023,31,18173,RocketX exchange,0.358233,0.374152,0.0444375587955324,27.43
4904,General,polygon-ecosystem,2023-08-19 21:17:23,2023,32,18173,RocketX exchange,0.374152,0.286016,-0.2355620175757446,27.13
4905,General,polygon-ecosystem,2023-08-26 21:19:44,2023,33,18173,RocketX exchange,0.286016,0.257936,-0.0981763257999552,25.75
4906,General,polygon-ecosystem,2023-09-02 21:20:40,2023,34,18173,RocketX exchange,0.257936,0.21781,-0.1555657217294212,26.45
4907,General,polygon-ecosystem,2023-09-09 21:21:50,2023,35,18173,RocketX exchange,0.21781,0.261357,0.1999311326385381,26.36
4908,General,polygon-ecosystem,2023-09-16 21:19:56,2023,36,18173,RocketX exchange,0.261357,0.25454,-0.0260830970664647,27.45
4909,General,polygon-ecosystem,2023-09-23 21:19:39,2023,37,18173,RocketX exchange,0.25454,0.234362,-0.0792724129802781,26.83
4910,General,polygon-ecosystem,2023-09-30 21:20:55,2023,38,18173,RocketX exchange,0.234362,0.305624,0.304068065642041,26.48
4911,General,polygon-ecosystem,2023-10-07 21:19:34,2023,39,18173,RocketX exchange,0.305624,0.270331,-0.1154784964531581,27.71
4912,General,polygon-ecosystem,2023-10-14 21:19:49,2023,40,18173,RocketX exchange,0.270331,0.409676,0.5154606759861059,26.41
4913,General,polygon-ecosystem,2023-10-21 00:15:15,2023,41,18173,RocketX exchange,0.409676,0.434255,0.0599961921127916,17.39
4914,General,polygon-ecosystem,2023-10-28 21:14:28,2023,42,18173,RocketX exchange,0.434255,0.602838,0.3882119952562434,27.41
4915,General,polygon-ecosystem,2023-11-04 21:13:24,2023,43,18173,RocketX exchange,0.602838,0.680394,0.1286514785066636,28.25
4916,General,polygon-ecosystem,2023-11-11 21:13:11,2023,44,18173,RocketX exchange,0.680394,0.650136,-0.044471291633965,27.72
4917,General,polygon-ecosystem,2023-11-18 21:14:04,2023,45,18173,RocketX exchange,0.650136,0.657494,0.01131763200315,27.3
4918,General,polygon-ecosystem,2023-11-25 21:12:54,2023,46,18173,RocketX exchange,0.657494,0.691666,0.0519730978533644,27.54
4919,General,polygon-ecosystem,2023-12-02 21:21:08,2023,47,18173,RocketX exchange,0.691666,0.642355,-0.0712930807644151,27.74
4920,General,polygon-ecosystem,2023-12-09 21:16:00,2023,48,18173,RocketX exchange,0.642355,0.554122,-0.1373586256820605,17.24
4921,General,polygon-ecosystem,2023-12-16 21:18:57,2023,49,18173,RocketX exchange,0.554122,0.625385,0.1286052529948277,16.68
4922,General,polygon-ecosystem,2023-12-23 21:19:54,2023,50,18173,RocketX exchange,0.625385,0.639008,0.0217833814370348,24.04
4923,General,polygon-ecosystem,2023-12-30 21:19:54,2023,51,18173,RocketX exchange,0.639008,0.744419,0.1649603760829285,23.94
4924,General,polygon-ecosystem,2023-02-18 22:00:05,2023,6,376,Bitcoin,21672.0,24605.0,0.1353359173126615,88.15
4925,General,polygon-ecosystem,2023-02-25 22:00:05,2023,7,376,Bitcoin,24605.0,22933.0,-0.0679536679536679,88.69
4926,General,polygon-ecosystem,2023-03-04 22:00:05,2023,8,376,Bitcoin,22933.0,22218.0,-0.0311777787467841,87.43
4927,General,polygon-ecosystem,2023-03-11 22:00:05,2023,9,376,Bitcoin,22218.0,20388.0,-0.0823656494733999,82.86
4928,General,polygon-ecosystem,2023-03-18 22:00:05,2023,10,376,Bitcoin,20388.0,27527.0,0.3501569550716107,86.45
4929,General,polygon-ecosystem,2023-03-25 22:00:06,2023,11,376,Bitcoin,27527.0,27592.0,0.0023613179787118,87.86
4930,General,polygon-ecosystem,2023-04-01 23:00:06,2023,12,376,Bitcoin,27592.0,28502.0,0.0329805740794433,82.07
4931,General,polygon-ecosystem,2023-04-08 23:00:06,2023,13,376,Bitcoin,28502.0,27964.0,-0.018875868360115,85.02
4932,General,polygon-ecosystem,2023-04-15 23:00:05,2023,14,376,Bitcoin,27964.0,30323.0,0.084358460878272,84.98
4933,General,polygon-ecosystem,2023-04-22 23:00:05,2023,15,376,Bitcoin,30323.0,27679.0,-0.0871945387989315,85.46
4934,General,polygon-ecosystem,2023-04-29 23:00:05,2023,16,376,Bitcoin,27679.0,29249.0,0.0567217023736406,84.7
4935,General,polygon-ecosystem,2023-05-06 23:00:05,2023,17,376,Bitcoin,29249.0,28848.0,-0.0137098704229204,86.72
4936,General,polygon-ecosystem,2023-05-14 23:44:16,2023,18,376,Bitcoin,28848.0,26895.0,-0.0676996672212978,86.33
4937,General,polygon-ecosystem,2023-05-20 21:00:07,2023,19,376,Bitcoin,26895.0,27029.0,0.00498233872467,84.11
4938,General,polygon-ecosystem,2023-05-27 21:00:05,2023,20,376,Bitcoin,27029.0,26755.0,-0.0101372599800214,85.88
4939,General,polygon-ecosystem,2023-06-04 21:00:07,2023,21,376,Bitcoin,26755.0,27105.0,0.0130816669781349,86.12
4940,General,polygon-ecosystem,2023-06-11 21:00:05,2023,22,376,Bitcoin,27105.0,25781.0,-0.0488470761852056,90.26
4941,General,polygon-ecosystem,2023-06-17 21:00:05,2023,23,376,Bitcoin,25781.0,26522.0,0.0287420968930607,82.98
4942,General,polygon-ecosystem,2023-06-24 21:00:05,2023,24,376,Bitcoin,26522.0,30567.0,0.1525148932961315,81.81
4943,General,polygon-ecosystem,2023-07-01 21:00:05,2023,25,376,Bitcoin,30567.0,30593.0,0.0008505905061013,85.93
4944,General,polygon-ecosystem,2023-07-08 21:00:06,2023,26,376,Bitcoin,30593.0,30134.0,-0.0150034321576831,85.05
4945,General,polygon-ecosystem,2023-07-15 21:00:04,2023,27,376,Bitcoin,30134.0,30327.0,0.006404725559169,85.08
4946,General,polygon-ecosystem,2023-07-22 21:00:05,2023,28,376,Bitcoin,30327.0,29836.0,-0.0161901935568964,84.84
4947,General,polygon-ecosystem,2023-07-29 21:00:06,2023,29,376,Bitcoin,29836.0,29353.0,-0.016188497117576,84.81
4948,General,polygon-ecosystem,2023-08-05 21:00:08,2023,30,376,Bitcoin,29353.0,29029.0,-0.0110380540319558,82.06
4949,General,polygon-ecosystem,2023-08-12 21:00:05,2023,31,376,Bitcoin,29029.0,29406.0,0.0129870129870129,83.24
4950,General,polygon-ecosystem,2023-08-19 21:00:05,2023,32,376,Bitcoin,29406.0,26074.0,-0.1133102088009249,83.87
4951,General,polygon-ecosystem,2023-08-26 21:00:05,2023,33,376,Bitcoin,26074.0,26022.0,-0.0019943238475109,83.11
4952,General,polygon-ecosystem,2023-09-02 21:00:05,2023,34,376,Bitcoin,26022.0,25844.0,-0.0068403658442856,85.16
4953,General,polygon-ecosystem,2023-09-09 21:00:05,2023,35,376,Bitcoin,25844.0,25860.0,0.0006190992106485,83.33
4954,General,polygon-ecosystem,2023-09-16 21:00:04,2023,36,376,Bitcoin,25860.0,26533.0,0.0260247486465583,82.23
4955,General,polygon-ecosystem,2023-09-23 21:00:05,2023,37,376,Bitcoin,26533.0,26592.0,0.0022236460257038,83.77
4956,General,polygon-ecosystem,2023-09-30 21:00:06,2023,38,376,Bitcoin,26592.0,27070.0,0.0179753309265944,83.99
4957,General,polygon-ecosystem,2023-10-07 21:00:05,2023,39,376,Bitcoin,27070.0,27933.0,0.0318803103066124,82.49
4958,General,polygon-ecosystem,2023-10-14 21:00:05,2023,40,376,Bitcoin,27933.0,26845.0,-0.0389503454695163,82.81
4959,General,polygon-ecosystem,2023-10-21 21:00:05,2023,41,376,Bitcoin,26845.0,30011.0,0.1179363009871484,82.23
4960,General,polygon-ecosystem,2023-10-28 21:00:05,2023,42,376,Bitcoin,30011.0,34132.0,0.1373163173503049,83.57
4961,General,polygon-ecosystem,2023-11-04 21:00:07,2023,43,376,Bitcoin,34132.0,34778.0,0.0189265205672096,81.72
4962,General,polygon-ecosystem,2023-11-11 21:00:05,2023,44,376,Bitcoin,34778.0,37001.0,0.0639197193628155,78.5
4963,General,polygon-ecosystem,2023-11-18 21:00:05,2023,45,376,Bitcoin,37001.0,36617.0,-0.0103780978892462,81.04
4964,General,polygon-ecosystem,2023-11-25 21:00:04,2023,46,376,Bitcoin,36617.0,37812.0,0.0326351148373706,79.27
4965,General,polygon-ecosystem,2023-12-02 21:00:08,2023,47,376,Bitcoin,37812.0,39501.0,0.0446683592510314,80.75
4966,General,polygon-ecosystem,2023-12-09 21:00:07,2023,48,376,Bitcoin,39501.0,43985.0,0.1135161135161135,68.59
4967,General,polygon-ecosystem,2023-12-16 21:00:09,2023,49,376,Bitcoin,43985.0,42301.0,-0.0382857792429237,87.27
4968,General,polygon-ecosystem,2023-12-23 21:00:07,2023,50,376,Bitcoin,42301.0,43736.0,0.0339235479066688,79.01
4969,General,polygon-ecosystem,2023-12-30 21:00:09,2023,51,376,Bitcoin,43736.0,42285.0,-0.0331763307115419,71.23
4970,General,polygon-ecosystem,2024-01-06 21:00:07,2023,52,376,Bitcoin,42285.0,43857.0,0.0371763036537779,79.08
4971,General,polygon-ecosystem,2024-01-13 21:00:07,2024,1,376,Bitcoin,43857.0,42845.0,-0.0230749937296212,85.51
4972,General,polygon-ecosystem,2024-01-20 21:00:07,2024,2,376,Bitcoin,42845.0,41682.0,-0.0271443575679775,92.04
4973,General,polygon-ecosystem,2024-01-27 21:00:05,2024,3,376,Bitcoin,41682.0,42047.0,0.0087567775058778,90.79
4974,General,polygon-ecosystem,2024-02-03 21:00:07,2024,4,376,Bitcoin,42047.0,43050.0,0.023854258329964,90.18
4975,General,polygon-ecosystem,2024-02-10 21:00:07,2024,5,376,Bitcoin,43050.0,48020.0,0.1154471544715447,91.88
4976,General,polygon-ecosystem,2024-02-18 21:00:12,2024,6,345,Binance Coin,314.97,353.18,0.1213131409340571,73.88
4977,General,polygon-ecosystem,2024-02-18 21:00:18,2024,6,992,USD Coin,1.0,1.001,0.0009999999999998,43.15
4978,General,polygon-ecosystem,2024-02-18 21:00:32,2024,6,659,ChainLink,15.23,20.1,0.319763624425476,66.01
4979,General,polygon-ecosystem,2024-02-18 21:00:39,2024,6,1036,Polygon,0.960642,0.924026,-0.0381161764736498,70.78
4980,General,polygon-ecosystem,2024-02-18 21:00:40,2024,6,2872,Wrapped Bitcoin,42311.0,51440.0,0.2157594951667415,44.33
4981,General,polygon-ecosystem,2024-02-18 21:00:50,2024,6,5395,Uniswap,7.45,7.68,0.0308724832214764,69.69
4982,General,polygon-ecosystem,2024-02-18 21:00:52,2024,6,865,Dai,0.998687,1.001,0.0023160409617827,41.31
4983,General,polygon-ecosystem,2024-02-18 21:01:19,2024,6,5920,Injective Protocol,36.03,36.4,0.0102692200943657,45.83
4984,General,polygon-ecosystem,2024-02-18 21:01:36,2024,6,6723,Lido DAO,2.76,3.15,0.141304347826087,62.45
4985,General,polygon-ecosystem,2024-02-18 21:01:58,2024,6,6569,The Graph,0.177932,0.203165,0.1418126025672729,68.57
4986,General,polygon-ecosystem,2024-02-18 21:01:54,2024,6,4469,Render Token,4.57,5.57,0.2188183807439825,46.25
4987,General,polygon-ecosystem,2024-02-18 21:01:52,2024,6,996,Maker,1588.82,2112.5,0.3296031016729397,68.14
4988,General,polygon-ecosystem,2024-02-18 21:02:02,2024,6,13879,Rocket Pool ETH,2526.85,3054.93,0.2089874745236163,36.38
4989,General,polygon-ecosystem,2024-02-18 21:02:18,2024,6,5613,Aave,112.4,93.8,-0.1654804270462634,70.05
4990,General,polygon-ecosystem,2024-02-18 21:02:12,2024,6,1002,TrueUSD,0.999971,0.97564,-0.024331705619463,48.24
4991,General,polygon-ecosystem,2024-02-18 21:02:34,2024,6,1005,Synthetix Network Token,3.86,3.63,-0.0595854922279792,68.18
4992,General,polygon-ecosystem,2024-02-18 21:02:43,2024,6,4708,SAND,0.580164,0.496167,-0.1447814755827662,64.2
4993,General,polygon-ecosystem,2024-02-18 03:00:31,2024,6,5649,APEcoin,1.64,1.63,-0.0060975609756097,35.53
4994,General,polygon-ecosystem,2024-02-18 03:00:33,2024,6,907,Decentraland,0.516663,0.487358,-0.0567197573660199,70.56
4995,General,polygon-ecosystem,2024-02-18 03:00:59,2024,6,18838,Frax Ether,2290.45,2763.94,0.2067235696042263,27.76
4996,General,polygon-ecosystem,2024-02-18 03:01:07,2024,6,10321,WOO Network,0.417379,0.397863,-0.0467584617338198,39.91
4997,General,polygon-ecosystem,2024-02-18 03:00:42,2024,6,18835,Bonk,1.414e-05,1.273e-05,-0.0997171145685997,26.61
4998,General,polygon-ecosystem,2024-02-18 03:01:32,2024,6,18821,Axelar,1.19,1.2,0.0084033613445378,46.07
4999,General,polygon-ecosystem,2024-02-18 03:01:11,2024,6,6597,Frax Share,8.91,8.51,-0.0448933782267116,56.06
5000,General,polygon-ecosystem,2024-02-18 03:01:53,2024,6,1028,NEXO,0.859983,1.077,0.2523503371578274,55.82
5001,General,polygon-ecosystem,2024-02-18 03:01:47,2024,6,18839,Staked Frax Ether,2455.5,2973.2,0.2108328242720422,27.44
5002,General,polygon-ecosystem,2024-02-18 03:01:24,2024,6,6570,Frax,0.999148,0.995965,-0.0031857142285227,57.95
5003,General,polygon-ecosystem,2024-02-18 03:01:40,2024,6,3720,Rocket Pool,30.9,30.48,-0.0135922330097086,40.81
5004,General,polygon-ecosystem,2024-02-18 03:01:51,2024,6,4696,Curve DAO Token,0.622368,0.521772,-0.1616342742557458,65.72
5005,General,polygon-ecosystem,2024-02-18 03:02:42,2024,6,1090,IoTeX,0.050264,0.050604,0.0067642845774311,60.41
5006,General,polygon-ecosystem,2024-02-18 03:02:01,2024,6,19695,Coinbase Wrapped Staked ETH,2432.38,2931.07,0.2050214193505949,14.48
5007,General,polygon-ecosystem,2024-02-18 03:02:46,2024,6,7424,SuperFarm,0.631333,1.059,0.6774032087662135,37.24
5008,General,polygon-ecosystem,2024-02-18 03:02:07,2024,6,6641,1inch,0.421521,0.438108,0.0393503526514693,66.17
5009,General,polygon-ecosystem,2024-02-18 03:02:21,2024,6,16387,STEPN,0.299918,0.267908,-0.1067291726405218,46.2
5010,General,polygon-ecosystem,2024-02-18 03:04:22,2024,6,1121,Ocean Protocol,0.515892,0.691074,0.3395710730152821,63.85
5011,General,polygon-ecosystem,2024-02-18 03:03:45,2024,6,6298,API3,1.83,4.07,1.2240437158469946,60.87
5012,General,polygon-ecosystem,2024-02-18 03:03:02,2024,6,4340,Compound,58.76,57.89,-0.0148059904697072,31.51
5013,General,polygon-ecosystem,2024-02-18 03:03:17,2024,6,291,Basic Attention Token,0.246709,0.253024,0.0255969583598491,37.36
5014,General,polygon-ecosystem,2024-02-18 03:03:15,2024,6,7426,Mask Network,3.58,3.85,0.0754189944134078,37.34
5015,General,polygon-ecosystem,2024-02-18 03:03:20,2024,6,7173,SafePal,0.789949,0.77422,-0.0199114120025469,39.99
5016,General,polygon-ecosystem,2024-02-18 03:03:26,2024,6,3750,UMA,2.24,4.12,0.8392857142857142,48.86
5017,General,polygon-ecosystem,2024-02-18 03:04:03,2024,6,1259,Tellor,259.05,122.94,-0.5254198031268095,54.06
5018,General,polygon-ecosystem,2024-02-18 03:04:34,2024,6,1281,OriginTrail,0.677262,0.759305,0.1211392341516281,60.08
5019,General,polygon-ecosystem,2024-02-18 03:04:30,2024,6,3,0x,0.365843,0.343357,-0.0614635239706648,59.64
5020,General,polygon-ecosystem,2024-02-18 03:04:39,2024,6,282,Band Protocol,1.97,2.05,0.0406091370558374,57.99
5021,General,polygon-ecosystem,2024-02-18 03:08:35,2024,6,188,Ankr,0.0289099,0.0274899,-0.0491181221657632,46.38
5022,General,polygon-ecosystem,2024-02-18 03:10:13,2024,6,22494,Autonolas,5.79,5.7,-0.0155440414507771,27.27
5023,General,polygon-ecosystem,2024-02-18 03:08:32,2024,6,4689,yearn.finance,8191.39,7673.93,-0.0631712078169883,60.53
5024,General,polygon-ecosystem,2024-02-18 03:10:39,2024,6,9795,Coin98,0.270628,0.333276,0.2314911982499964,37.29
5025,General,polygon-ecosystem,2024-02-18 03:09:05,2024,6,4692,Sushi,1.38,1.25,-0.0942028985507245,49.39
5026,General,polygon-ecosystem,2024-02-18 03:09:27,2024,6,1052,Golem,0.240024,0.242065,0.0085033163350332,59.88
5027,General,polygon-ecosystem,2024-02-18 03:08:59,2024,6,3752,Cartesi,0.209516,0.288431,0.3766538116420702,20.54
5028,General,polygon-ecosystem,2024-02-18 03:09:38,2024,6,4341,Balancer,4.28,4.03,-0.058411214953271,29.06
5029,General,polygon-ecosystem,2024-02-18 03:09:14,2024,6,10720,Gelato,0.445824,0.881615,0.977495603646282,43.78
5030,General,polygon-ecosystem,2024-02-18 03:10:21,2024,6,12260,Gains Network,4.74,6.26,0.320675105485232,37.22
5031,General,polygon-ecosystem,2024-02-18 03:10:18,2024,6,22460,Open Campus,0.719307,0.809219,0.1249980884378992,28.94
5032,General,polygon-ecosystem,2024-02-18 03:09:40,2024,6,4706,MANTRA DAO,0.053258,0.245201,3.6040219309775057,46.53
5033,General,polygon-ecosystem,2024-02-18 03:11:27,2024,6,9735,Vulcan Forged,8.01,6.9,-0.1385767790262171,36.97
5034,General,polygon-ecosystem,2024-02-18 03:11:23,2024,6,3144,Orbs,0.0394565,0.0363602,-0.078473762244497,36.37
5035,General,polygon-ecosystem,2024-02-18 03:12:05,2024,6,9791,Yield Guild Games,0.435658,0.511528,0.1741503656537926,37.15
5036,General,polygon-ecosystem,2024-02-18 03:11:19,2024,6,8050,Liquity USD,0.994908,0.997119,0.0022223160332412,51.32
5037,General,polygon-ecosystem,2024-02-18 03:11:40,2024,6,10909,Synapse,0.459679,0.783091,0.7035605281076577,34.92
5038,General,polygon-ecosystem,2024-02-18 03:12:46,2024,6,16688,Stargate Finance,0.622851,0.651433,0.0458889846849406,20.1
5039,General,polygon-ecosystem,2024-02-18 03:12:55,2024,6,22479,crvUSD,0.997939,0.997514,-0.0004258777340098,47.21
5040,General,polygon-ecosystem,2024-02-18 03:12:54,2024,6,3457,inSure,0.00490164,0.00484163,-0.0122428411715261,19.92
5041,General,polygon-ecosystem,2024-02-18 03:13:06,2024,6,16853,Stader MaticX,1.051,1.014,-0.0352045670789723,26.61
5042,General,polygon-ecosystem,2024-02-18 03:12:44,2024,6,18805,Hashflow,0.379057,0.356891,-0.058476693478817,44.74
5043,General,polygon-ecosystem,2024-02-18 03:16:45,2024,6,16053,Alethea Artificial Liquid Intelligence Token,0.0216459,0.0328906,0.5194840593368721,52.72
5044,General,polygon-ecosystem,2024-02-18 03:12:01,2024,6,1099,STASIS EURO,1.1,1.087,-0.0118181818181819,37.27
5045,General,polygon-ecosystem,2024-02-18 03:12:17,2024,6,776,Covalent,0.240553,0.198995,-0.17276026488965,44.13
5046,General,polygon-ecosystem,2024-02-18 03:12:57,2024,6,12078,Nakamoto Games,1.76,1.91,0.0852272727272726,36.71
5047,General,polygon-ecosystem,2024-02-18 03:14:09,2024,6,5619,DODO,0.20115,0.190186,-0.0545065871240368,44.71
5048,General,polygon-ecosystem,2024-02-18 03:14:44,2024,6,3744,WazirX,0.241707,0.251382,0.0400278022564509,53.26
5049,General,polygon-ecosystem,2024-02-18 03:13:43,2024,6,8843,Kyber Network Crystal,0.712048,0.642938,-0.097058063501337,45.3
5050,General,polygon-ecosystem,2024-02-18 03:16:17,2024,6,24672,Vanar Chain,0.053533,0.075058,0.402088431434816,20.61
5051,General,polygon-ecosystem,2024-02-18 03:13:04,2024,6,1105,Telcoin,0.00136521,0.00138063,0.0112949656096865,47.32
5052,General,polygon-ecosystem,2024-02-18 03:19:22,2024,6,8485,Zignaly,0.0289512,0.067337,1.3258794108707066,37.45
5053,General,polygon-ecosystem,2024-02-18 03:15:41,2024,6,3127,Everipedia,0.00573916,0.00563408,-0.0183092996187596,54.65
5054,General,polygon-ecosystem,2024-02-18 03:12:41,2024,6,22468,Open Exchange Token,0.0136097,0.00957324,-0.2965869931005092,27.99
5055,General,polygon-ecosystem,2024-02-18 03:15:06,2024,6,21706,SmarDex,0.0175324,0.0138712,-0.2088248043622093,27.18
5056,General,polygon-ecosystem,2024-02-18 03:16:27,2024,6,23158,Multibit,0.206135,0.110706,-0.4629441870618769,26.33
5057,General,polygon-ecosystem,2024-02-18 03:15:56,2024,6,19439,DIMO,0.394369,0.497933,0.2626068479013309,16.61
5058,General,polygon-ecosystem,2024-02-18 03:13:39,2024,6,21525,AllianceBlock Nexera,0.128317,0.12831,-5.45523975777118e-05,28.31
5059,General,polygon-ecosystem,2024-02-18 03:16:09,2024,6,5918,CertiK,0.779383,0.694538,-0.1088617534639581,33.4
5060,General,polygon-ecosystem,2024-02-18 03:17:17,2024,6,687,Civic,0.105263,0.106272,0.0095855143782716,59.25
5061,General,polygon-ecosystem,2024-02-18 03:15:36,2024,6,8844,Dogelon Mars,1.81969e-07,1.54864e-07,-0.1489539427045266,39.2
5062,General,polygon-ecosystem,2024-02-18 03:16:34,2024,6,649,Celsius Network,0.242004,0.206539,-0.1465471645096775,45.73
5063,General,polygon-ecosystem,2024-02-18 03:15:14,2024,6,7864,PlayDapp,0.21367,0.151878,-0.2891936163242382,34.2
5064,General,polygon-ecosystem,2024-02-18 03:18:22,2024,6,6445,Badger DAO,4.14,4.39,0.0603864734299516,34.52
5065,General,polygon-ecosystem,2024-02-18 03:16:20,2024,6,347,Binance USD,1.002,1.001,-0.000998003992016,53.75
5066,General,polygon-ecosystem,2024-02-18 03:14:55,2024,6,1142,Request,0.095434,0.10469,0.096988494666471,58.68
5067,General,polygon-ecosystem,2024-02-18 03:19:31,2024,6,5519,tBTC,42368.0,51401.0,0.2132033610271903,19.5
5068,General,polygon-ecosystem,2024-02-18 03:18:58,2024,6,2234,Marcopolo,0.0343412,0.0298241,-0.131535881099088,37.01
5069,General,polygon-ecosystem,2024-02-18 03:19:26,2024,6,6691,Cobak Token,0.897895,0.838696,-0.0659308716498031,11.97
5070,General,polygon-ecosystem,2024-02-18 03:08:55,2024,6,6790,Escoin Token,0.690629,0.758495,0.0982669421643168,28.34
5071,General,polygon-ecosystem,2024-02-18 03:24:23,2024,6,18492,Forta,0.130867,0.13227,0.010720808148731,24.87
5072,General,polygon-ecosystem,2024-02-18 03:20:30,2024,6,18798,ARPA,0.05581,0.065137,0.167120587708296,37.31
5073,General,polygon-ecosystem,2024-02-18 03:19:51,2024,6,1058,REN,0.073559,0.065655,-0.1074511616525509,61.74
5074,General,polygon-ecosystem,2024-02-18 03:18:08,2024,6,22538,Vyvo Smart Chain,0.055587,0.0342196,-0.384395632072247,26.1
5075,General,polygon-ecosystem,2024-02-18 03:19:55,2024,6,9044,XCAD Network,1.37,1.52,0.1094890510948904,37.22
5076,General,polygon-ecosystem,2024-02-18 03:19:55,2024,6,376,Bitcoin,48020.0,51566.0,0.073844232,91.37
0,General,polygon-ecosystem,2024-02-24 21:00:13,2024,7,345,Binance Coin,353.18,382.29,0.08242256073390343,74.67
1,General,polygon-ecosystem,2024-02-24 21:00:19,2024,7,992,USD Coin,1.001,1.0,-0.000999000999000889,43.73
2,General,polygon-ecosystem,2024-02-24 21:00:33,2024,7,659,ChainLink,20.1,18.46,-0.08159203980099505,66.78
3,General,polygon-ecosystem,2024-02-24 21:00:36,2024,7,1036,Polygon,0.924026,0.996543,0.07847939343698115,71.87
4,General,polygon-ecosystem,2024-02-24 21:00:38,2024,7,2872,Wrapped Bitcoin,51440.0,51496.0,0.001088646967340591,45.86
5,General,polygon-ecosystem,2024-02-24 21:00:46,2024,7,5395,Uniswap,7.68,11.21,0.45963541666666685,70.31
6,General,polygon-ecosystem,2024-02-24 21:00:56,2024,7,865,Dai,1.001,0.999141,-0.0018571428571428014,41.43
7,General,polygon-ecosystem,2024-02-24 21:01:27,2024,7,5920,Injective Protocol,36.4,34.79,-0.04423076923076922,47.93
